([C:17]-[N;H0;D3;+0:14]1-[c:13]:[c:8]-[NH;D2;+0:7]-[c;H0;D3;+0:6]2:[c:4]:[nH;D2;+0:3]:[c:2]:[nH;D2;+0:16]:[c;H0;D3;+0:15]:2-1).([c:44]:[cH;D2;+0:50]:[c:49]).([O;H0;D1;+0:57]=[O;H0;D1;+0:58])>>([C:17]-[n;H0;D3;+0:14]1:[c:13]:[c:8]:[n;H0;D2;+0:7]:[c;H0;D3;+0:6]2:[c:4]:[n-;H0;D2:3]:[c:2]:[n;H0;D2;+0:16]:[c;H0;D3;+0:15]:1-2).([OH;D1;+0:57]-[c;H0;D3;+0:50](:[c:44]):[c:49]).([OH2;D0;+0:58]).([#1;H0;D0;+1])	1.5	11733
([C:6]-[CH2;D2;+0:8]-[F;H0;D1;+0:9]).([CH3;D1;+0:10]-[C:11]=[O;D1;H0:12])>>([C:6]-[CH3;D1;+0:8]).([F;H0;D1;+0:9]-[CH2;D2;+0:10]-[C:11]=[O;D1;H0:12])	1.5	11750
([C:6]-[CH3;D1;+0:8]).([F;H0;D1;+0:9]-[CH2;D2;+0:12]-[C:10]=[O;D1;H0:11])>>([C:6]-[CH2;D2;+0:8]-[F;H0;D1;+0:9]).([CH3;D1;+0:12]-[C:10]=[O;D1;H0:11])	1.5	11749
([C;D1;H3:13]-[C;H0;D3;+0:11](=[O;H0;D1;+0:12])-[O;H0;D2;+0:10]-[c:9]).([OH2;D0;+0:14])>>([OH;D1;+0:10]-[c:9]).([C;D1;H3:13]-[C;H0;D3;+0:11](-[O-;H0;D1:12])=[O;H0;D1;+0:14]).([#1;H0;D0;+1])	1.5	11753
([C:4]-[C;H0;D3;+0:2](-[O-;H0;D1:3])=[O;D1;H0:1]).([CH3;D1;+0:9]-[C:8]=[O;D1;H0:7])>>([C:4]-[C;H0;D3;+0:2](=[O;D1;H0:1])-[CH2;D2;+0:9]-[C:8]=[O;D1;H0:7]).([OH2;D0;+0:3])	1.5	11910
([C:20]-[OH;D1;+0:21]).([#15:64]-[O;H0;D2;+0:67]-[C@@H;D3;+0:68](-[#8:69])-[C:77])>>([#8:69]-[C@@H;D3;+0:68](-[C:77])-[O;H0;D2;+0:21]-[C:20]).([#15:64]-[O-;H0;D1:67]).([#1;H0;D0;+1])	1.5	11925
([#8:11]-[C:10]-[N;H0;D3;+0:6]1-[CH;D2;+0:5]=[C;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1])-[CH2;D2;+0:9]-[CH;D2;+0:8]=[CH;D2;+0:7]-1).([c:46]:[cH;D2;+0:47]:[c:48]).([O;H0;D1;+0:58]=[O;H0;D1;+0:59])>>([#8:11]-[C:10]-[n+;H0;D3:6]1:[cH;D2;+0:5]:[c;H0;D3;+0:4](-[C:2](-[N;D1;H2:3])=[O;D1;H0:1]):[cH;D2;+0:9]:[cH;D2;+0:8]:[cH;D2;+0:7]:1).([OH;D1;+0:58]-[c;H0;D3;+0:47](:[c:46]):[c:48]).([OH2;D0;+0:59])	1.5	11997
([#15:6]-[O;H0;D2;+0:5]-[P;H0;D4;+0:2](-[O;-;D1;H0:3])(-[O;-;D1;H0:4])=[O;D1;H0:1]).([C:33]-[OH;D1;+0:32])>>([#15:6]-[O-;H0;D1:5]).([C:33]-[O;H0;D2;+0:32]-[P;H0;D4;+0:2](-[O;-;D1;H0:3])(-[O;-;D1;H0:4])=[O;D1;H0:1]).([#1;H0;D0;+1])	1.5	12013
([#8:5]-[C@H;D3;+0:4](-[C:13])-[O;H0;D2;+0:3]-[C;H0;D3;+0:2](=[O;D1;H0:1])/[C:15]=[C:16]/[c:17]).([C:29]-[OH;D1;+0:28])>>([C:29]-[O;H0;D2;+0:28]-[C;H0;D3;+0:2](=[O;D1;H0:1])/[C:15]=[C:16]/[c:17]).([#8:5]-[CH;D3;+0:4](-[C:13])-[OH;D1;+0:3])	1.5	12025
([#8:18]-[P;H0;D4;+0:19](-[O;-;D1;H0:21])(=[O;D1;H0:20])-[O;H0;D2;+0:22]-[P;H0;D4;+0:23](-[#8:26])(-[O;-;D1;H0:25])=[O;H0;D1;+0:24]).([C:55]-[OH;D1;+0:56])>>([#8:18]-[P;H0;D4;+0:19](-[O;-;D1;H0:21])(=[O;D1;H0:20])-[O;H0;D2;+0:56]-[C:55]).([#8:26]-[P;H0;D4;+0:23](-[O-;H0;D1:24])(-[O;-;D1;H0:25])=[O;H0;D1;+0:22]).([#1;H0;D0;+1])	1.5	12069
